Frame Number,C1,C2,C3,C4
28490,1,0,0,0
28491,1,0,0,0
28492,1,0,0,0
28493,1,0,0,0
28494,1,0,0,0
28495,1,0,0,0
28496,1,0,0,0
28497,1,0,0,0
28498,1,0,0,0
28499,1,0,0,0
28500,1,0,0,0
28501,1,0,0,0
28502,1,0,0,0
28503,1,0,0,0
28504,1,0,0,0
28505,1,0,0,0
28506,1,0,0,0
28507,1,0,0,0
28508,1,0,0,0
28509,1,0,0,0
28510,1,0,0,0
28511,1,0,0,0
28512,1,0,0,0
28513,1,0,0,0
28514,1,0,0,0
28515,1,0,0,0
28516,1,0,0,0
28517,1,0,0,0
28518,1,0,0,0
28519,1,0,0,0
28520,1,0,0,0
28521,1,0,0,0
28522,1,0,0,0
28523,1,0,0,0
28524,1,0,0,0
28525,1,0,0,0
28526,1,0,0,0
28527,1,0,0,0
28528,1,0,0,0
28529,1,0,0,0
28530,1,0,0,0
28531,1,0,0,0
28532,1,0,0,0
28533,1,0,0,0
28534,1,0,0,0
28535,1,0,0,0
28536,1,0,0,0
28537,1,0,0,0
28538,1,0,0,0
28539,1,0,0,0
28540,1,0,0,0
28541,1,0,0,0
28542,1,0,0,0
28543,1,0,0,0
28544,1,0,0,0
28545,1,0,0,0
28546,1,0,0,0
28548,1,0,0,0
28549,1,0,0,0
28550,1,0,0,0
28551,1,0,0,0
28552,1,0,0,0
28553,1,0,0,0
28554,1,0,0,0
28555,1,0,0,0
28556,1,0,0,0
28557,1,0,0,0
28558,1,0,0,0
28559,1,0,0,0
28560,1,0,0,0
28561,1,0,0,0
28562,1,0,0,0
28563,1,0,0,0
28564,1,0,0,0
28565,1,0,0,0
28566,1,0,0,0
28567,1,0,0,0
28568,1,0,0,0
28569,1,0,0,0
28570,1,0,0,0
28571,1,0,0,0
28572,1,0,0,0
28580,0,1,0,0
28581,0,1,0,0
28582,0,1,0,0
28583,0,1,0,0
28584,0,1,0,0
28585,0,1,0,0
28586,0,1,0,0
28587,0,1,0,0
28588,1,1,0,0
28589,1,1,0,0
28590,1,0,0,0
28591,1,0,0,0
28592,1,0,0,0
28593,1,0,0,0
28594,1,0,0,0
29033,0,0,1,0
29034,0,0,1,0
29035,0,0,1,0
29036,0,0,1,0
29037,0,0,1,1
29038,0,0,1,1
29039,0,0,1,1
29040,0,0,1,1
29041,0,0,1,1
29042,0,0,1,1
29043,0,0,1,1
29044,0,0,0,1
29045,0,0,0,1
29046,0,0,0,1
29048,0,0,0,1
29049,0,0,0,1
29050,0,0,0,1
29051,0,0,0,1
29052,0,0,0,1
29053,0,0,0,1
29054,0,0,0,1
29055,0,0,0,1
29056,0,0,0,1
29057,0,0,0,1
29058,0,0,0,1
29071,0,0,0,1
29074,0,0,0,1
29075,0,0,0,1
29076,0,0,0,1
29077,0,0,0,1
29078,0,0,0,1
29079,0,0,0,1
29081,0,0,0,1
29082,0,0,0,1
29083,0,0,0,1
29084,0,0,0,1
29085,0,0,0,1
29086,0,0,0,1
29087,0,0,0,1
29088,0,0,0,1
29089,0,0,0,1
29090,0,0,0,1
29091,0,0,0,1
29092,0,0,0,1
29093,0,0,0,1
29094,0,0,0,1
29095,0,0,0,1
29096,0,0,0,1
29097,0,0,0,1
29098,0,0,0,1
29099,0,0,0,1
29100,0,0,0,1
29101,0,0,0,1
29102,0,0,0,1
29103,0,0,0,1
29104,0,0,0,1
29105,0,0,0,1
29106,0,0,0,1
29107,0,0,0,1
29108,0,0,0,1
29109,0,0,0,1
29110,0,0,0,1
29111,0,0,0,1
29112,0,0,0,1
29113,0,0,0,1
29114,0,0,0,1
29115,0,0,0,1
29116,0,0,0,1
29117,0,0,0,1
29118,0,0,0,1
29119,0,0,0,1
29120,0,0,0,1
29121,0,0,0,1
29122,0,0,0,1
29123,0,0,0,1
29124,0,0,0,1
29125,0,0,0,1
29126,0,0,0,1
29127,0,0,0,1
29128,0,0,0,1
29129,0,0,0,1
29130,0,0,0,1
29131,0,0,0,1
29132,0,0,0,1
29133,0,0,0,1
29134,0,0,0,1
29135,0,0,0,1
29136,0,0,0,1
29137,0,0,0,1
29138,0,0,0,1
29139,0,0,0,1
29140,0,0,0,1
29141,0,0,0,1
29142,0,0,0,1
29143,0,0,0,1
29144,0,0,0,1
29145,0,0,0,1
29146,0,0,0,1
29147,0,0,0,1
29148,0,0,0,1
29149,0,0,0,1
29150,0,0,0,1
29151,0,0,0,1
29152,0,0,0,1
29153,0,0,0,1
29154,0,0,0,1
29155,0,0,0,1
29156,0,0,0,1
29157,0,0,0,1
29158,0,0,0,1
29159,0,0,0,1
29160,0,0,0,1
29161,0,0,0,1
29162,0,0,0,1
29163,0,0,0,1
29164,0,0,0,1
29165,0,0,0,1
29166,0,0,0,1
29167,0,0,0,1
29171,0,0,0,1
29172,0,0,0,1
29173,0,0,0,1
29178,0,0,0,1
29179,0,0,0,1
29180,0,0,0,1
29183,0,0,0,1
29185,0,0,0,1
29186,0,0,0,1
29187,0,0,0,1
29188,0,0,0,1
29189,0,0,0,1
29190,0,0,0,1
29191,0,0,0,1
29193,0,0,0,1
29194,0,0,0,1
29195,0,0,0,1
29196,0,0,0,1
29197,0,0,0,1
29203,0,0,0,1
29204,0,0,0,1
29205,0,0,0,1
29206,0,0,0,1
29207,0,0,0,1
29208,0,0,0,1
29209,0,0,0,1
29210,0,0,0,1
29211,0,0,0,1
29212,0,0,0,1
29213,0,0,0,1
29214,0,0,0,1
29230,0,0,0,1
29231,0,0,0,1
29232,0,0,0,1
29233,0,0,0,1
29234,0,0,0,1
29235,0,0,0,1
29236,0,0,0,1
29237,0,0,0,1
29238,0,0,0,1
29239,0,0,0,1
29240,0,0,0,1
29241,0,0,0,1
29242,0,0,0,1
29243,0,0,0,1
29244,0,0,0,1
29245,0,0,0,1
29246,0,0,0,1
29247,0,0,0,1
29248,0,0,0,1
29249,0,0,0,1
29250,0,0,0,1
29251,0,0,0,1
29252,0,0,0,1
29253,0,0,0,1
29254,0,0,0,1
29255,0,0,0,1
29256,0,0,0,1
29257,0,0,0,1
29258,0,0,0,1
29259,0,0,0,1
29260,0,0,0,1
29261,0,0,0,1
29262,0,0,0,1
29263,0,0,0,1
29264,0,0,0,1
29265,0,0,0,1
29266,0,0,0,1
29267,0,0,0,1
29286,0,0,0,1
29287,0,0,0,1
29288,0,0,0,1
29289,0,0,0,1
29290,0,0,0,1
29292,0,0,0,1
29293,0,0,0,1
29294,0,0,0,1
29295,0,0,0,1
29296,0,0,0,1
29297,0,0,0,1
29298,0,0,0,1
29299,0,0,0,1
29300,0,0,0,1
29301,0,0,0,1
29302,0,0,0,1
29303,0,0,0,1
29311,0,0,0,1
29312,0,0,0,1
29313,0,0,0,1
29314,0,0,0,1
29326,0,0,0,1
29327,0,0,0,1
29328,0,0,0,1
29329,0,0,0,1
29330,0,0,0,1
29331,0,0,0,1
29332,0,0,0,1
29333,0,0,0,1
29334,0,0,0,1
29335,0,0,0,1
29340,0,0,0,1
29341,0,0,0,1
29379,0,0,0,1
29380,0,0,0,1
29381,0,0,0,1
29387,0,0,0,1
29390,0,0,0,1
29391,0,0,0,1
29392,0,0,0,1
29393,0,0,0,1
29394,0,0,0,1
29395,0,0,0,1
29407,0,0,0,1
29408,0,0,0,1
29416,0,0,0,1
29417,0,0,0,1
29418,0,0,0,1
29419,0,0,0,1
29420,0,0,0,1
29421,0,0,0,1
29422,0,0,0,1
29423,0,0,0,1
29424,0,0,0,1
29425,0,0,0,1
29426,0,0,0,1
29427,0,0,0,1
29434,0,0,0,1
29435,0,0,0,1
29436,0,0,0,1
29437,0,0,0,1
29438,0,0,0,1
29439,0,0,0,1
29440,0,0,0,1
29441,0,0,0,1
29442,0,0,0,1
29443,0,0,0,1
29444,0,0,0,1
29445,0,0,0,1
29446,0,0,0,1
29447,0,0,0,1
29448,0,0,0,1
29449,0,0,0,1
29450,0,0,0,1
29451,0,0,0,1
29452,0,0,0,1
29453,0,0,0,1
29454,0,0,0,1
29455,0,0,0,1
29456,0,0,0,1
29457,0,0,0,1
29458,0,0,0,1
29459,0,0,0,1
29460,0,0,0,1
29461,0,0,0,1
29462,0,0,0,1
29463,0,0,0,1
29464,0,0,0,1
29465,0,0,0,1
29466,0,0,0,1
29467,0,0,0,1
29468,0,0,0,1
29469,0,0,0,1
29470,0,0,0,1
29471,0,0,0,1
29472,0,0,0,1
29473,0,0,0,1
29474,0,0,0,1
29475,0,0,0,1
29476,0,0,0,1
29477,0,0,0,1
29478,0,0,0,1
29479,0,0,0,1
29480,0,0,0,1
29481,0,0,0,1
29482,0,0,0,1
29483,0,0,0,1
29484,0,0,0,1
29485,0,0,0,1
29486,0,0,0,1
29487,0,0,0,1
29488,0,0,0,1
29489,0,0,0,1
29490,0,0,0,1
29491,0,0,0,1
29492,0,0,0,1
29493,0,0,0,1
29494,0,0,0,1
29496,0,0,0,1
29497,0,0,0,1
29498,0,0,0,1
29499,0,0,0,1
29500,0,0,0,1
29501,0,0,0,1
29502,0,0,0,1
29503,0,0,0,1
29504,0,0,0,1
29505,0,0,0,1
29506,0,0,0,1
29507,0,0,0,1
29508,0,0,0,1
29509,0,0,0,1
29510,0,0,0,1
29511,0,0,0,1
29512,0,0,0,1
29513,0,0,0,1
29514,0,0,0,1
29515,0,0,0,1
29516,0,0,0,1
29517,0,0,0,1
29518,0,0,0,1
29519,0,0,0,1
29520,0,0,0,1
29521,0,0,0,1
29522,0,0,0,1
29523,0,0,0,1
29524,0,0,0,1
29525,0,0,0,1
29526,0,0,0,1
29527,0,0,0,1
29528,0,0,0,1
29529,0,0,0,1
29530,0,0,0,1
29531,0,0,0,1
29532,0,0,0,1
29533,0,0,0,1
29534,0,0,0,1
29535,0,0,0,1
29536,0,0,0,1
29537,0,0,0,1
29538,0,0,0,1
29539,0,0,0,1
29540,0,0,0,1
29541,0,0,0,1
29542,0,0,0,1
29543,0,0,0,1
29544,0,0,0,1
29545,0,0,0,1
29546,0,0,0,1
29547,0,0,0,1
29548,0,0,0,1
29549,0,0,0,1
29550,0,0,0,1
29551,0,0,0,1
29552,0,0,0,1
29553,0,0,0,1
29554,0,0,0,1
29555,0,0,0,1
29556,0,0,0,1
29557,0,0,0,1
29558,0,0,0,1
29559,0,0,0,1
29560,0,0,0,1
29561,0,0,0,1
29562,0,0,0,1
29563,0,0,0,1
29564,0,0,0,1
29565,0,0,0,1
29566,0,0,0,1
29567,0,0,0,1
29568,0,0,0,1
29569,0,0,0,1
29570,0,0,0,1
29571,0,0,0,1
29572,0,0,0,1
29573,0,0,0,1
29574,0,0,0,1
29575,0,0,0,1
29576,0,0,0,1
29577,0,0,0,1
29578,0,0,0,1
29579,0,0,0,1
29580,0,0,0,1
29581,0,0,0,1
29582,0,0,0,1
29583,0,0,0,1
29584,0,0,0,1
29585,0,0,0,1
29586,0,0,0,1
29587,0,0,0,1
29588,0,0,0,1
29589,0,0,0,1
29590,0,0,0,1
29591,0,0,0,1
29592,0,0,0,1
29593,0,0,0,1
29594,0,0,0,1
29595,0,0,0,1
29596,0,0,0,1
29597,0,0,0,1
29598,0,0,0,1
29599,0,0,0,1
29600,0,0,0,1
29601,0,0,0,1
29602,0,0,0,1
29603,0,0,0,1
29604,0,0,0,1
29605,0,0,0,1
29606,0,0,0,1
29607,0,0,0,1
29608,0,0,0,1
29609,0,0,0,1
29610,0,0,0,1
29613,0,0,0,1
29614,0,0,0,1
29615,0,0,0,1
29616,0,0,0,1
29617,0,0,0,1
29618,0,0,0,1
29619,0,0,0,1
29620,0,0,0,1
29621,0,0,0,1
29622,0,0,0,1
29623,0,0,0,1
29624,0,0,0,1
29625,0,0,0,1
29626,0,0,0,1
29627,0,0,0,1
29628,0,0,0,1
29629,0,0,0,1
29630,0,0,0,1
29631,0,0,0,1
29632,0,0,0,1
29633,0,0,0,1
29634,0,0,0,1
29635,0,0,0,1
29636,0,0,0,1
29637,0,0,0,1
29638,0,0,0,1
29639,0,0,0,1
29641,0,0,0,1
29643,0,0,0,1
29644,0,0,0,1
29645,0,0,0,1
29646,0,0,0,1
29647,0,0,0,1
29648,0,0,0,1
29649,0,0,0,1
29650,0,0,0,1
29651,0,0,0,1
29652,0,0,0,1
29653,0,0,0,1
29654,0,0,0,1
29655,0,0,0,1
29656,0,0,0,1
29657,0,0,0,1
29658,0,0,0,1
29659,0,0,0,1
29660,0,0,0,1
29661,0,0,0,1
29662,0,0,0,1
29663,0,0,0,1
29664,0,0,0,1
29665,0,0,0,1
29666,0,0,0,1
29667,0,0,0,1
29668,0,0,0,1
29669,0,0,0,1
29675,0,0,0,1
29676,0,0,0,1
29677,0,0,0,1
29678,0,0,0,1
29679,0,0,0,1
29680,0,0,0,1
29682,0,0,0,1
29683,0,0,0,1
29684,0,0,0,1
29685,0,0,0,1
29686,0,0,0,1
29687,0,0,0,1
29688,0,0,0,1
29689,0,0,0,1
29690,0,0,0,1
29691,0,0,0,1
29692,0,0,0,1
29693,0,0,0,1
29694,0,0,0,1
29695,0,0,0,1
29696,0,0,0,1
29697,0,0,0,1
29699,0,0,0,1
29704,0,0,0,1
29705,0,0,0,1
29706,0,0,0,1
29707,0,0,0,1
29708,0,0,0,1
29709,0,0,0,1
29710,0,0,0,1
29711,0,0,0,1
29712,0,0,0,1
29713,0,0,0,1
29714,0,0,0,1
29715,0,0,0,1
29716,0,0,0,1
29717,0,0,0,1
29718,0,0,0,1
29719,0,0,0,1
29720,0,0,0,1
29721,0,0,0,1
29722,0,0,0,1
29727,0,0,0,1
29728,0,0,0,1
29729,0,0,0,1
29734,0,0,0,1
29735,0,0,0,1
29736,0,0,0,1
29737,0,0,0,1
29738,0,0,0,1
29739,0,0,0,1
29745,0,0,0,1
29747,1,0,0,0
29748,1,0,0,0
29749,1,0,0,0
29750,1,0,0,0
29751,1,0,0,0
29752,1,0,0,0
29777,0,0,0,1
29778,0,0,0,1
29779,0,0,0,1
29780,0,0,0,1
29781,0,0,0,1
29782,0,0,0,1
29783,0,0,0,1
29784,0,0,0,1
29785,0,0,0,1
29786,0,0,0,1
29787,0,0,0,1
29788,0,0,0,1
29789,0,0,0,1
29790,0,0,0,1
29791,0,0,0,1
29792,0,0,0,1
29793,0,0,0,1
29794,0,0,0,1
29795,0,0,0,1
29796,0,0,0,1
29797,0,0,0,1
29798,0,0,0,1
29799,0,0,0,1
29800,1,0,0,1
29801,1,0,0,1
29802,1,0,0,1
29803,1,0,0,1
29804,1,0,0,1
29805,1,0,0,0
29810,0,0,0,1
29811,0,0,0,1
29812,0,0,0,1
29813,0,0,0,1
29814,0,0,0,1
29815,0,0,0,1
29816,0,0,0,1
29817,1,0,0,1
29818,1,0,0,1
29819,1,0,0,1
29820,1,0,0,1
29821,1,0,0,1
29822,0,0,0,1
29823,0,0,0,1
29824,0,0,0,1
29825,0,0,0,1
29826,0,0,0,1
29827,0,0,0,1
29828,0,0,0,1
29829,0,0,0,1
29830,0,0,0,1
29831,0,0,0,1
29832,0,0,0,1
29833,0,0,0,1
29834,0,0,0,1
29835,0,0,0,1
29836,0,0,0,1
29837,0,0,0,1
29838,0,0,0,1
29839,0,0,0,1
29840,0,0,0,1
29841,0,0,0,1
29842,0,0,0,1
29843,0,0,0,1
29844,0,0,0,1
29845,0,0,0,1
29846,0,0,0,1
29847,0,0,0,1
29848,0,0,0,1
29849,0,0,0,1
29850,0,0,0,1
29851,0,0,0,1
29852,0,0,0,1
29853,0,0,0,1
29854,0,0,0,1
29855,0,0,0,1
29856,0,0,0,1
29857,0,0,0,1
29858,0,0,0,1
29859,0,0,0,1
29860,0,0,0,1
29861,0,0,0,1
29862,0,0,0,1
29863,0,0,0,1
29864,0,0,0,1
29865,0,0,0,1
29866,0,0,0,1
29867,0,0,0,1
29868,0,0,0,1
29869,0,0,0,1
29870,0,0,0,1
29871,0,0,0,1
29872,0,0,0,1
29873,0,0,0,1
29874,0,0,0,1
29875,0,0,0,1
29876,0,0,0,1
29877,0,0,0,1
29878,0,0,0,1
29879,0,0,0,1
29880,0,0,0,1
29881,0,0,0,1
29882,0,0,0,1
29883,0,0,0,1
29884,0,0,0,1
29885,0,0,0,1
29886,0,0,0,1
29887,0,0,0,1
29888,1,0,0,1
29889,0,0,0,1
29890,0,0,0,1
29891,0,0,0,1
29892,0,0,0,1
29893,0,0,0,1
29894,0,0,0,1
29895,0,0,0,1
29896,0,0,0,1
29897,0,0,0,1
29898,0,0,0,1
29899,0,0,0,1
29900,0,0,0,1
29901,0,0,0,1
29902,0,0,0,1
29903,1,0,0,1
29904,1,0,0,1
29905,0,0,0,1
29906,0,0,0,1
29907,0,0,0,1
29908,0,0,0,1
29909,0,0,0,1
29910,0,0,0,1
29911,0,0,0,1
29912,0,0,0,1
29913,0,0,0,1
29914,0,0,0,1
29915,0,0,0,1
29916,0,0,0,1
29917,0,0,0,1
29918,0,0,0,1
29919,0,0,0,1
29920,0,0,0,1
29921,0,0,0,1
29922,0,0,0,1
29923,0,0,0,1
29924,0,0,0,1
29925,0,0,0,1
29926,0,0,0,1
29927,0,0,0,1
29928,0,0,0,1
29929,0,0,0,1
29930,0,0,0,1
29931,0,0,0,1
29932,0,0,0,1
29938,0,0,0,1
29939,0,0,0,1
29940,0,0,0,1
29941,0,0,0,1
29943,0,0,0,1
29944,0,0,0,1
29945,0,0,0,1
29949,0,0,0,1
29952,0,0,0,1
29953,0,0,0,1
29954,0,0,0,1
29955,0,0,0,1
29956,0,0,0,1
29957,0,0,0,1
29958,0,0,0,1
29959,0,0,0,1
29960,0,0,0,1
29961,0,0,0,1
29962,0,0,0,1
29963,0,0,0,1
29964,0,0,0,1
29965,0,0,0,1
29966,0,0,0,1
29967,0,0,0,1
29968,0,0,0,1
29969,0,0,0,1
29970,0,0,0,1
29971,0,0,0,1
29972,0,0,0,1
29973,0,0,0,1
29974,0,0,0,1
29975,0,0,0,1
29976,0,0,0,1
29977,0,0,0,1
29978,0,0,0,1
29979,0,0,0,1
29980,0,0,0,1
29981,0,0,0,1
29982,0,0,0,1
29983,0,0,0,1
29984,0,0,0,1
29985,0,0,0,1
29986,0,0,0,1
29987,0,0,0,1
29988,0,0,0,1
29989,0,0,0,1
29990,0,0,0,1
29991,0,0,0,1
29992,0,0,0,1
29993,1,0,0,1
29994,1,0,0,1
29995,0,0,0,1
29996,0,0,0,1
29997,0,0,0,1
29998,0,0,0,1
29999,0,0,0,1
30000,0,0,0,1
30001,0,0,0,1
30002,0,0,0,1
30003,0,0,0,1
30004,0,0,0,1
30005,0,0,0,1
30006,0,0,0,1
30007,0,0,0,1
30008,0,0,0,1
30009,0,0,0,1
30010,0,0,0,1
30011,0,0,0,1
30012,0,0,0,1
30013,0,0,0,1
30014,0,0,0,1
30015,0,0,0,1
30016,0,0,0,1
30017,0,0,0,1
30018,0,0,0,1
30019,1,0,0,1
30020,1,0,0,1
30021,1,0,0,1
30022,1,0,0,1
30023,1,0,0,1
30024,1,0,0,0
30027,0,0,0,1
30028,0,0,0,1
30029,0,0,0,1
30030,1,0,0,1
30031,1,0,0,1
30032,1,0,0,1
30033,1,0,0,1
30034,1,0,0,1
30035,1,0,0,1
30036,1,0,0,1
30037,1,0,0,1
30038,1,0,0,1
30039,1,0,0,1
30040,1,0,0,1
30041,1,0,0,0
30042,1,0,0,0
30043,1,0,0,0
30044,1,0,0,0
30045,1,0,0,0
30046,1,0,0,0
30047,1,0,0,1
30048,1,0,0,1
30049,1,0,0,1
30050,0,0,0,1
30051,0,0,0,1
30052,0,0,0,1
30053,0,0,0,1
30058,1,0,0,0
30059,1,0,0,0
30060,1,0,0,0
30061,1,0,0,0
30062,1,0,0,0
30063,1,0,0,0
30064,1,0,0,0
30113,1,0,0,0
30114,1,0,0,0
30115,1,0,0,0
30116,1,0,0,0
30130,1,0,0,0
30131,1,0,0,0
30132,1,0,0,0
30133,1,0,0,0
30134,1,0,0,0
30135,1,0,0,0
30136,1,0,0,0
30137,1,0,0,0
30138,1,0,0,0
30139,1,0,0,0
30140,1,0,0,0
30163,1,0,0,0
30164,1,0,0,0
30165,1,0,0,0
30166,1,0,0,0
30167,1,0,0,0
30168,1,0,0,0
30169,1,0,0,0
30170,1,0,0,0
30171,1,0,0,0
30172,1,0,0,0
30173,1,0,0,0
30174,1,0,0,0
30175,1,0,0,0
30176,1,0,0,0
30177,1,0,0,0
30191,1,0,0,0
30192,1,0,0,0
30218,1,0,0,0
30219,1,0,0,0
30220,1,0,0,0
30221,1,0,0,0
30250,1,0,0,0
30251,1,0,0,0
30252,1,0,0,0
30253,1,0,0,0
30254,1,0,0,0
30255,1,0,0,0
30256,1,0,0,0
30270,1,0,0,0
30271,1,0,0,0
30272,1,0,0,0
30273,1,0,0,0
30274,1,0,0,0
30275,1,0,0,0
30276,1,0,0,0
30277,1,0,0,0
30278,1,0,0,0
30279,1,0,0,0
30280,1,0,0,0
30281,1,0,0,0
30282,1,0,0,0
30283,1,0,0,0
30284,1,0,0,0
30285,1,0,0,0
30286,1,0,0,0
30293,1,0,0,0
30294,1,0,0,0
30295,1,0,0,0
30296,1,0,0,0
30297,1,0,0,0
30298,1,0,0,0
30299,1,0,0,0
30300,1,0,0,0
30301,1,0,0,0
30302,1,0,0,0
30303,1,0,0,0
30304,1,0,0,0
30305,1,0,0,0
30306,1,0,0,0
30307,1,0,0,0
30308,1,0,0,0
30309,1,0,0,0
30310,1,0,0,0
30311,1,0,0,0
30312,1,0,0,0
30313,1,0,0,0
30314,1,0,0,0
30315,1,0,0,0
30316,1,0,0,0
30317,1,0,0,0
30318,1,0,0,0
30319,1,0,0,0
30320,1,0,0,0
30321,1,0,0,0
30322,1,0,0,0
30323,1,0,0,0
30324,1,0,0,0
30325,1,0,0,0
30326,1,0,0,0
30327,1,0,0,0
30328,1,0,0,0
30329,1,0,0,0
30330,1,0,0,0
30331,1,0,0,0
30332,1,0,0,0
30333,1,0,0,0
30334,1,0,0,0
30335,1,0,0,0
30336,1,0,0,0
30337,1,0,0,0
30338,1,0,0,0
30349,1,0,0,0
30350,1,0,0,0
30354,1,0,0,0
30355,1,0,0,0
30360,1,0,0,0
30367,1,0,0,0
30368,1,0,0,0
30369,1,0,0,0
30370,1,0,0,0
30371,1,0,0,0
30372,1,0,0,0
30373,1,0,0,0
30374,1,0,0,0
30375,1,0,0,0
30451,1,0,0,0
30455,1,0,0,0
30456,1,0,0,0
30457,1,0,0,0
30509,1,0,0,0
30541,1,0,0,0
30542,1,0,0,0
30543,1,0,0,0
30544,1,0,0,0
30545,1,0,0,0
30546,1,0,0,0
30547,1,0,0,0
30548,1,0,0,0
30549,1,0,0,0
30550,1,0,0,0
30554,1,0,0,0
30573,1,0,0,0
30574,1,0,0,0
30575,1,0,0,0
30576,1,0,0,0
30577,1,0,0,0
30578,1,0,0,0
30579,1,0,0,0
30585,1,0,0,0
30586,1,0,0,0
30587,1,0,0,0
30588,1,0,0,0
30589,1,0,0,0
30590,1,0,0,0
30591,1,0,0,0
30592,1,0,0,0
30593,1,0,0,0
30594,1,0,0,0
30602,1,0,0,0
30603,1,0,0,0
30604,1,0,0,0
30605,1,0,0,0
30628,1,0,0,0
30681,1,0,0,0
30682,1,0,0,0
30683,1,0,0,0
30684,1,0,0,0
30685,1,0,0,0
30686,1,0,0,0
30695,1,0,0,0
30696,1,0,0,0
30697,1,0,0,0
30722,1,0,0,0
30723,1,0,0,0
30724,1,0,0,0
30725,1,0,0,0
30726,1,0,0,0
30727,1,0,0,0
30735,1,0,0,0
30736,1,0,0,0
30737,1,0,0,0
30748,1,0,0,0
30749,1,0,0,0
30750,1,0,0,0
30777,1,0,0,0
30778,1,0,0,0
30786,1,0,0,0
30787,1,0,0,0
30788,1,0,0,0
30789,1,0,0,0
30790,1,0,0,0
30791,1,0,0,0
30792,1,0,0,0
30793,1,0,0,0
30794,1,0,0,0
30795,1,0,0,0
30796,1,0,0,0
30797,1,0,0,0
30798,1,0,0,0
30799,1,0,0,0
30800,1,0,0,0
30801,1,0,0,0
30802,1,0,0,0
30803,1,0,0,0
30870,1,0,0,0
30871,1,0,0,0
30872,1,0,0,0
30885,1,0,0,0
30886,1,0,0,0
30887,1,0,0,0
30913,1,0,0,0
30914,1,0,0,0
30915,1,0,0,0
30916,1,0,0,0
30917,1,0,0,0
30918,1,0,0,0
30919,1,0,0,0
30920,1,0,0,0
30921,1,0,0,0
30922,1,0,0,0
30923,1,0,0,0
30924,1,0,0,0
30925,1,0,0,0
30926,1,0,0,0
30927,1,0,0,0
30928,1,0,0,0
30929,1,0,0,0
30930,1,0,0,0
30931,1,0,0,0
30932,1,0,0,0
30933,1,0,0,0
30934,1,0,0,0
30935,1,0,0,0
30936,1,0,0,0
30937,1,0,0,0
30938,1,0,0,0
30939,1,0,0,0
30940,1,0,0,0
30941,1,0,0,0
30942,1,0,0,0
30943,1,0,0,0
30944,1,0,0,0
30945,1,0,0,0
30946,1,0,0,0
30947,1,0,0,0
30948,1,0,0,0
30949,1,0,0,0
30950,1,0,0,0
30951,1,0,0,0
30952,1,0,0,0
30953,1,0,0,0
30954,1,0,0,0
30955,1,0,0,0
30956,1,0,0,0
30957,1,0,0,0
30958,1,0,0,0
30959,1,0,0,0
30960,1,0,0,0
30961,1,0,0,0
30962,1,0,0,0
30963,1,0,0,0
30964,1,0,0,0
30965,1,0,0,0
30966,1,0,0,0
30967,1,0,0,0
30968,1,0,0,0
30969,1,0,0,0
30970,1,0,0,0
30971,1,0,0,0
30972,1,0,0,0
30973,1,0,0,0
30974,1,0,0,0
30975,1,0,0,0
30976,1,0,0,0
30977,1,0,0,0
30978,1,0,0,0
30979,1,0,0,0
30980,1,0,0,0
30981,1,0,0,0
30982,1,0,0,0
30983,1,0,0,0
30984,1,0,0,0
30985,1,0,0,0
30986,1,0,0,0
30987,1,0,0,0
30988,1,0,0,0
30989,1,0,0,0
30990,1,0,0,0
30991,1,0,0,0
30992,1,0,0,0
30993,1,0,0,0
30994,1,0,0,0
30995,1,0,0,0
30996,1,0,0,0
30997,1,0,0,0
30998,1,0,0,0
30999,1,0,0,0
31000,1,0,0,0
31001,1,0,0,0
31002,1,0,0,0
31003,1,0,0,0
31004,1,0,0,0
31005,1,0,0,0
31006,1,0,0,0
31007,1,0,0,0
31008,1,0,0,0
31009,1,0,0,0
31010,1,0,0,0
31011,1,0,0,0
31012,1,0,0,0
31035,1,0,0,0
31036,1,0,0,0
31037,1,0,0,0
31038,1,0,0,0
31039,1,0,0,0
31040,1,0,0,0
31041,1,0,0,0
31042,1,0,0,0
31048,1,0,0,0
31049,1,0,0,0
31050,1,0,0,0
31051,1,0,0,0
31052,1,0,0,0
31053,1,0,0,0
31059,1,0,0,0
31060,1,0,0,0
31061,1,0,0,0
31062,1,0,0,0
31063,1,0,0,0
31064,1,0,0,0
31065,1,0,0,0
31066,1,0,0,0
31067,1,0,0,0
31068,1,0,0,0
31069,1,0,0,0
31070,1,0,0,0
31071,1,0,0,0
31072,1,0,0,0
31073,1,0,0,0
31074,1,0,0,0
31075,1,0,0,0
31076,1,0,0,0
31077,1,0,0,0
31078,1,0,0,0
31079,1,0,0,0
31080,1,0,0,0
31081,1,0,0,0
31082,1,0,0,0
31083,1,0,0,0
31084,1,0,0,0
31085,1,0,0,0
31086,1,0,0,0
31087,1,0,0,0
31088,1,0,0,0
31089,1,0,0,0
31090,1,0,0,0
31091,1,0,0,0
31092,1,0,0,0
31093,1,0,0,0
31094,1,0,0,0
31095,1,0,0,0
31096,1,0,0,0
31097,1,0,0,0
31098,1,0,0,0
31099,1,0,0,0
31100,1,0,0,0
31101,1,0,0,0
31102,1,0,0,0
31103,1,0,0,0
31104,1,0,0,0
31105,1,0,0,0
31106,1,0,0,0
31115,1,0,0,0
31116,1,0,0,0
31117,1,0,0,0
31118,1,0,0,0
31119,1,0,0,0
31120,1,0,0,0
